Year, Month, Day, Hour, Minute, weekday, User, a0, b00, b01, b10, b11, hum, lum, temp_e presence, temp_i, lum_i
2016,10,18,23,24,1,False,37.49,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.29296875
2016,10,18,23,24,1,False,37.25,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.29296875
2016,10,18,23,24,1,False,37.14,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,25.87890625,25.29296875
2016,10,18,23,24,1,False,37.85,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.390625
2016,10,18,23,25,1,False,37.07,0.0,0.0,0.0,0.0,26,57,15.6767578125,False,26.3671875,25.390625
2016,10,18,23,25,1,False,39.1,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,25,1,False,37.08,0.0,0.0,0.0,0.0,26,57,15.65234375,False,25.87890625,25.29296875
2016,10,18,23,25,1,False,37.43,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,25,1,False,38.49,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,26,1,False,37.79,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,26,1,False,36.88,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,25.87890625,25.29296875
2016,10,18,23,26,1,False,37.73,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.29296875
2016,10,18,23,26,1,False,36.93,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,26,1,False,36.83,0.0,0.0,0.0,0.0,26,57,15.68896484375,False,26.3671875,25.29296875
2016,10,18,23,26,1,False,38.73,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.29296875
2016,10,18,23,27,1,False,38.52,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.390625
2016,10,18,23,27,1,False,36.99,0.0,0.0,0.0,0.0,26,57,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,27,1,False,37.15,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.29296875
2016,10,18,23,27,1,False,37.46,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.29296875
2016,10,18,23,27,1,False,38.42,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,27,1,False,36.58,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,28,1,False,38.58,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.85546875,25.390625
2016,10,18,23,28,1,False,39.08,0.0,0.0,0.0,0.0,26,57,15.6767578125,False,26.3671875,25.29296875
2016,10,18,23,28,1,False,37.81,0.0,0.0,0.0,0.0,26,57,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,28,1,False,36.94,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.390625
2016,10,18,23,28,1,False,37.46,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,28,1,False,37.79,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.390625
2016,10,18,23,29,1,False,36.99,0.0,0.0,0.0,0.0,26,57,15.6767578125,False,26.3671875,25.390625
2016,10,18,23,29,1,False,37.18,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,29,1,False,38.28,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,29,1,False,36.68,0.0,0.0,0.0,0.0,26,57,15.6767578125,False,26.3671875,25.390625
2016,10,18,23,29,1,False,38.82,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,29,1,False,39.17,0.0,0.0,0.0,0.0,26,57,15.71337890625,False,26.3671875,25.390625
2016,10,18,23,30,1,False,38.33,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.29296875
2016,10,18,23,30,1,False,37.91,0.0,0.0,0.0,0.0,26,57,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,30,1,False,37.05,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.390625
2016,10,18,23,30,1,False,37.15,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,30,1,False,37.46,0.0,0.0,0.0,0.0,26,57,15.6767578125,False,26.3671875,25.390625
2016,10,18,23,30,1,False,36.73,0.0,0.0,0.0,0.0,26,57,15.6767578125,False,26.3671875,25.390625
2016,10,18,23,31,1,False,36.98,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.390625
2016,10,18,23,31,1,False,37.71,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,31,1,False,36.72,0.0,0.0,0.0,0.0,26,57,15.64013671875,False,26.3671875,25.29296875
2016,10,18,23,31,1,False,35.94,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.390625
2016,10,18,23,31,1,False,36.12,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,31,1,False,35.97,0.0,0.0,0.0,0.0,26,57,15.64013671875,False,26.3671875,25.29296875
2016,10,18,23,32,1,False,37.54,0.0,0.0,0.0,0.0,26,57,15.6767578125,False,26.3671875,25.29296875
2016,10,18,23,32,1,False,38.09,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,32,1,False,38.58,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.29296875
2016,10,18,23,32,1,False,37.24,0.0,0.0,0.0,0.0,26,57,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,32,1,False,38.4,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,32,1,False,36.29,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.29296875
2016,10,18,23,33,1,False,36.78,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.390625
2016,10,18,23,33,1,False,37.76,0.0,0.0,0.0,0.0,26,4294967295,15.64013671875,False,25.87890625,25.390625
2016,10,18,23,33,1,False,37.3,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,33,1,False,38.12,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,33,1,False,36.68,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,33,1,False,38.58,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,34,1,False,37.35,10.77,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,34,1,False,36.55,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.29296875
2016,10,18,23,34,1,False,39.2,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.390625
2016,10,18,23,34,1,False,38.41,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.29296875
2016,10,18,23,34,1,False,36.51,0.0,0.0,0.0,0.0,26,57,15.6767578125,False,25.87890625,25.29296875
2016,10,18,23,34,1,False,36.21,0.0,0.0,0.0,0.0,26,57,15.65234375,False,25.87890625,25.29296875
2016,10,18,23,35,1,False,35.72,0.0,0.0,0.0,0.0,26,57,15.701171875,False,26.3671875,25.29296875
2016,10,18,23,35,1,False,37.34,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,35,1,False,39.24,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,35,1,False,37.69,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.29296875
2016,10,18,23,35,1,False,37.08,0.0,0.0,0.0,0.0,26,57,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,35,1,False,37.75,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.29296875
2016,10,18,23,36,1,False,37.43,0.0,0.0,0.0,0.0,26,57,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,36,1,False,36.61,0.0,0.0,0.0,0.0,26,57,15.64013671875,False,26.3671875,25.29296875
2016,10,18,23,36,1,False,37.53,0.0,0.0,0.0,0.0,26,57,15.65234375,False,25.87890625,25.29296875
2016,10,18,23,36,1,False,39.27,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,36,1,False,38.01,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,36,1,False,37.26,0.0,0.0,0.0,0.0,26,57,15.6767578125,False,26.3671875,25.390625
2016,10,18,23,37,1,False,38.48,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,37,1,False,36.96,0.0,0.0,0.0,0.0,26,57,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,37,1,False,36.79,0.0,0.0,0.0,0.0,26,57,15.65234375,False,26.3671875,25.390625
2016,10,18,23,37,1,False,37.94,0.0,0.0,0.0,0.0,26,57,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,37,1,False,38.17,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,37,1,False,37.82,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.29296875
2016,10,18,23,38,1,False,37.63,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,38,1,False,36.66,0.0,0.0,0.0,0.0,26,58,15.6767578125,False,26.3671875,25.390625
2016,10,18,23,38,1,False,36.02,0.0,0.0,0.0,0.0,26,58,15.6767578125,False,26.3671875,25.390625
2016,10,18,23,38,1,False,38.24,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,38,1,False,37.04,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,38,1,False,36.5,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.29296875
2016,10,18,23,39,1,False,37.43,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.85546875,25.390625
2016,10,18,23,39,1,False,36.65,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.29296875
2016,10,18,23,39,1,False,38.73,0.0,0.0,0.0,0.0,26,58,15.68896484375,False,26.3671875,25.390625
2016,10,18,23,39,1,False,37.64,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,39,1,False,37.97,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,39,1,False,37.41,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,40,1,False,36.52,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,40,1,False,38.37,0.0,0.0,0.0,0.0,26,58,15.68896484375,False,26.3671875,25.390625
2016,10,18,23,40,1,False,37.7,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,40,1,False,37.54,0.0,0.0,0.0,0.0,26,58,15.65234375,False,25.87890625,25.390625
2016,10,18,23,40,1,False,37.77,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.85546875,25.390625
2016,10,18,23,40,1,False,37.87,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,41,1,False,38.92,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.29296875
2016,10,18,23,41,1,False,37.53,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,41,1,False,37.18,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,41,1,False,38.18,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,41,1,False,37.41,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,41,1,False,37.68,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,42,1,False,38.09,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,42,1,False,38.92,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,42,1,False,38.19,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,42,1,False,37.28,0.0,0.0,0.0,0.0,26,58,15.65234375,False,25.87890625,25.390625
2016,10,18,23,42,1,False,39.8,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,42,1,False,36.42,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,25.87890625,25.390625
2016,10,18,23,43,1,False,35.83,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,43,1,False,38.29,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,43,1,False,36.26,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,43,1,False,36.81,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,43,1,False,37.75,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,44,1,False,36.58,0.0,0.0,0.0,0.0,26,58,15.71337890625,False,26.3671875,25.390625
2016,10,18,23,44,1,False,39.82,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,25.87890625,25.390625
2016,10,18,23,44,1,False,37.08,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,44,1,False,38.47,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,44,1,False,37.81,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,44,1,False,37.8,10.51,0.0,0.0,0.0,26,58,15.66455078125,False,25.87890625,25.390625
2016,10,18,23,45,1,False,37.29,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,45,1,False,37.51,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,25.87890625,25.390625
2016,10,18,23,45,1,False,38.59,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,45,1,False,37.63,0.0,0.0,0.0,0.0,26,58,15.6767578125,False,26.3671875,25.390625
2016,10,18,23,45,1,False,38.36,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.29296875
2016,10,18,23,45,1,False,37.16,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,46,1,False,36.52,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,46,1,False,37.05,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,46,1,False,37.87,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,46,1,False,37.37,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,46,1,False,37.76,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,46,1,False,38.35,0.0,0.0,0.0,0.0,26,58,15.6767578125,False,26.3671875,25.390625
2016,10,18,23,47,1,False,37.98,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,47,1,False,37.87,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,47,1,False,37.86,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,47,1,False,37.42,0.0,0.0,0.0,0.0,26,58,15.6279296875,False,26.3671875,25.390625
2016,10,18,23,47,1,False,38.68,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,47,1,False,38.07,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,48,1,False,37.41,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,48,1,False,36.41,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,48,1,False,37.73,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,48,1,False,38.06,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,25.87890625,25.390625
2016,10,18,23,48,1,False,38.29,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,48,1,False,38.48,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.85546875,25.390625
2016,10,18,23,49,1,False,37.63,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,49,1,False,36.08,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,49,1,False,36.5,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,49,1,False,38.04,0.0,0.0,0.0,0.0,26,58,15.6767578125,False,26.3671875,25.390625
2016,10,18,23,49,1,False,37.19,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,49,1,False,38.27,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,50,1,False,38.25,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,50,1,False,38.61,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,50,1,False,37.49,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,50,1,False,36.87,10.51,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,50,1,False,35.92,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,25.87890625,25.390625
2016,10,18,23,50,1,False,37.1,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,51,1,False,38.85,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,51,1,False,37.85,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,51,1,False,36.74,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,51,1,False,39.36,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,51,1,False,37.43,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,51,1,False,36.96,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,52,1,False,38.73,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,52,1,False,39.6,0.0,0.0,0.0,0.0,26,58,15.65234375,False,25.87890625,25.390625
2016,10,18,23,52,1,False,36.5,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,52,1,False,36.63,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,52,1,False,37.39,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,52,1,False,37.09,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,53,1,False,38.24,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,25.87890625,25.29296875
2016,10,18,23,53,1,False,36.84,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,53,1,False,37.09,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,53,1,False,37.2,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,53,1,False,38.01,0.0,0.0,0.0,0.0,26,58,15.6767578125,False,26.3671875,25.390625
2016,10,18,23,53,1,False,37.77,0.0,0.0,0.0,0.0,26,58,15.68896484375,False,26.3671875,25.390625
2016,10,18,23,54,1,False,37.97,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,54,1,False,36.42,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,54,1,False,36.61,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,54,1,False,37.03,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,54,1,False,37.91,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,25.87890625,25.390625
2016,10,18,23,54,1,False,37.02,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,55,1,False,38.6,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,55,1,False,37.91,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,25.87890625,25.390625
2016,10,18,23,55,1,False,37.19,0.0,0.0,0.0,0.0,26,58,15.65234375,False,25.87890625,25.390625
2016,10,18,23,55,1,False,37.81,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,55,1,False,36.0,0.0,0.0,0.0,0.0,26,58,15.65234375,False,25.87890625,25.390625
2016,10,18,23,55,1,False,37.83,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,56,1,False,36.22,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,25.87890625,25.29296875
2016,10,18,23,56,1,False,36.92,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,56,1,False,37.24,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,56,1,False,37.97,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,56,1,False,36.22,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,56,1,False,37.74,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,57,1,False,36.71,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,57,1,False,37.26,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,57,1,False,37.08,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,57,1,False,38.67,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,57,1,False,37.58,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,57,1,False,37.83,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,25.87890625,25.390625
2016,10,18,23,58,1,False,37.82,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,18,23,58,1,False,36.17,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,58,1,False,37.09,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,58,1,False,38.07,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,58,1,False,37.75,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,58,1,False,39.07,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,59,1,False,36.79,0.0,0.0,0.0,0.0,26,58,15.65234375,False,25.87890625,25.390625
2016,10,18,23,59,1,False,39.39,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,18,23,59,1,False,37.64,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,18,23,59,1,False,37.85,0.0,0.0,0.0,0.0,26,58,15.6767578125,False,26.3671875,25.390625
2016,10,18,23,59,1,False,37.05,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,19,0,0,2,False,36.32,0.0,0.0,0.0,0.0,26,58,15.6279296875,False,26.3671875,25.390625
2016,10,19,0,0,2,False,37.97,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,19,0,0,2,False,38.35,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,19,0,0,2,False,35.86,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,19,0,0,2,False,37.28,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,25.87890625,25.390625
2016,10,19,0,0,2,False,38.35,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,19,0,1,2,False,37.37,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,19,0,1,2,False,36.24,0.0,0.0,0.0,0.0,26,58,15.6279296875,False,26.3671875,25.390625
2016,10,19,0,1,2,False,37.77,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.390625
2016,10,19,0,1,2,False,38.74,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,19,0,1,2,False,37.37,0.0,0.0,0.0,0.0,26,58,15.65234375,False,25.87890625,25.390625
2016,10,19,0,1,2,False,38.25,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,19,0,2,2,False,39.12,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,19,0,2,2,False,37.26,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,19,0,2,2,False,37.68,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,19,0,2,2,False,37.18,0.0,0.0,0.0,0.0,26,58,15.65234375,False,25.87890625,25.29296875
2016,10,19,0,2,2,False,36.96,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,19,0,2,2,False,37.12,0.0,0.0,0.0,0.0,26,58,15.6279296875,False,26.3671875,25.390625
2016,10,19,0,3,2,False,36.33,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,19,0,3,2,False,37.42,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,19,0,3,2,False,35.85,0.0,0.0,0.0,0.0,26,58,15.65234375,False,25.87890625,25.390625
2016,10,19,0,3,2,False,36.74,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,19,0,3,2,False,38.18,0.0,0.0,0.0,0.0,26,58,15.66455078125,False,26.3671875,25.390625
2016,10,19,0,3,2,False,38.52,0.0,0.0,0.0,0.0,26,58,15.65234375,False,26.3671875,25.390625
2016,10,19,0,4,2,False,37.42,0.0,0.0,0.0,0.0,26,58,15.64013671875,False,26.3671875,25.29296875
